2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,367,243,252,35,93,35,13,15,33,125,77,0,44,132,67,9,0,32,0,0
2016-02-13,0,0,0,125,145,25,16,6,62,6,0,0,35,200,0,198,194,178,74,132,82,65,37,334,104,30,81,88,51,67,71,59,698,1483,1620,105,50,33,0,0,0,0,0,0,14,149,109,115,357,12,130,50,112,18,82,197,4,146,24,49,17,1
2016-02-14,0,19,0,0,0,0,0,0,9,92,40,72,43,65,88,68,34,13,44,8,21,53,120,15,13,0,12,8,15,207,68,66,8,7,91,66,334,150,290,298,744,871,252,456,159,37,52,107,78,15,30,55,0,76,13,97,18,37,0,27,0,1
2016-02-15,9,0,20,0,0,0,0,0,0,0,118,70,40,0,75,0,29,59,15,30,21,150,347,210,184,17,563,1074,0,214,246,237,117,77,59,45,0,29,62,102,72,41,271,22,118,14,4,17,4,21,8,225,12,6,0,33,57,87,0,0,0,1
2016-02-16,0,0,0,0,0,0,0,0,19,86,65,0,0,36,20,96,55,86,58,0,41,0,0,0,453,1644,1641,1547,536,181,443,438,339,369,429,84,218,0,0,108,74,318,0,270,0,221,0,0,325,45,137,0,0,14,31,0,0,27,63,0,0,1
2016-02-17,0,0,0,0,0,0,0,14,144,30,30,0,34,66,26,17,0,48,209,404,224,265,95,57,134,449,186,127,70,33,9,77,85,78,505,1539,1310,1503,918,77,9,97,13,15,79,8,57,0,80,30,14,62,6,73,8,0,60,37,0,0,0,1
2016-02-18,0,0,30,0,0,0,0,0,0,46,85,7,37,16,31,0,37,49,11,5,40,0,0,203,276,0,6,0,223,228,154,390,373,310,172,32,308,623,1746,1426,1151,5,0,8,45,0,0,131,46,30,49,32,0,10,0,24,9,6,8,8,0,1
2016-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,9,0,14,12,55,0,0,43,136,84,30,330,128,174,62,0,72,94,71,122,78,624,1728,1624,1718,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,5,16,1
2016-02-20,0,0,0,34,0,0,0,0,0,73,225,32,49,19,35,75,135,9,16,38,38,10,240,1226,690,1714,1062,64,137,94,60,0,228,116,127,229,178,87,46,93,19,63,62,164,66,144,122,0,0,6,0,60,7,0,92,6,55,84,6,38,0,1
2016-02-21,0,0,0,0,0,0,0,0,76,0,81,0,32,58,297,105,72,0,0,0,31,98,13,51,205,81,6,0,0,233,42,134,0,201,933,1730,1448,230,135,0,47,5,28,26,61,40,93,40,13,17,0,0,0,43,0,23,61,0,0,0,0,1
2016-02-22,0,0,0,28,0,20,0,0,46,68,14,19,89,0,71,115,26,63,91,0,171,971,1657,1408,56,15,97,56,11,181,80,7,0,31,71,10,75,0,63,220,40,143,216,33,88,456,0,11,0,0,0,377,117,26,16,0,0,0,0,49,0,1
2016-02-23,0,0,4,0,0,0,0,0,20,170,31,34,16,42,76,94,60,49,69,65,57,42,0,0,0,0,230,197,986,180,308,369,494,276,85,467,1431,1681,1697,698,44,0,0,0,14,11,80,40,7,8,0,0,0,20,0,0,68,19,0,0,0,1
2016-02-24,0,0,0,0,0,0,0,0,0,17,120,0,39,0,10,30,68,49,22,111,0,54,0,0,297,1138,1697,1690,968,32,155,9,154,0,98,26,99,74,147,0,255,30,195,184,215,0,21,27,9,0,0,0,33,10,0,22,0,0,0,0,0,1
2016-02-25,0,0,0,0,0,0,0,0,0,0,5,147,37,12,0,46,62,167,57,111,158,96,37,319,70,24,6,0,187,95,0,288,158,0,206,200,182,1458,460,1304,679,12,93,33,22,24,16,37,39,104,0,266,83,57,0,0,0,7,0,85,31,1
2016-02-26,0,0,0,0,0,0,0,53,141,41,0,87,31,0,41,92,135,75,95,588,1670,1749,240,148,124,202,0,0,172,0,0,0,43,67,270,127,125,39,120,143,103,19,79,64,15,75,16,34,39,64,52,46,59,51,67,188,166,13,0,71,0,1
2016-02-27,0,0,19,0,0,57,101,35,0,0,0,0,0,63,62,7,8,19,71,28,38,34,132,278,203,85,0,217,1410,1636,1658,181,167,90,0,97,88,217,111,60,47,133,176,113,56,17,45,25,0,157,5,140,104,375,155,35,31,0,0,6,0,1
2016-02-28,0,0,0,0,0,0,0,0,0,0,74,34,13,0,129,124,62,0,9,0,8,126,20,297,1228,1716,1607,557,177,126,12,119,91,156,18,80,114,148,16,252,54,113,95,88,148,28,33,118,26,42,57,94,0,7,30,22,0,8,23,0,0,1
2016-02-29,0,0,0,0,0,0,0,0,17,104,0,31,78,0,57,64,71,39,79,260,261,1811,1701,109,76,59,238,0,31,70,65,20,62,5,92,147,21,0,103,6,5,238,165,292,54,582,25,0,14,0,23,373,179,64,55,7,0,47,8,20,0,1
