2016-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A
2016-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2016-02-03,-1.0,-1.0,-0.9362416107382551,-0.9787472035794184,-1.0,-1.0,-1.0,-0.42281879194630867,1.0,0.37248322147651014,-0.9910514541387024,-0.941834451901566,-0.970917225950783,-0.9854586129753915,-0.9586129753914989,2.4494897427831779
2016-02-04,-0.17377638078132018,1.0,-0.6519982038616974,-0.9757521329142343,-0.9874270318814549,-0.9703637180062865,-0.9537494387067804,-0.9964077233947014,-0.9811405478221823,-0.997305792546026,-0.9887741356084419,-0.9878760664571172,-0.9748540637629097,-0.9892231701841042,-1.0,3.1622776601683795
2016-02-05,0.013684482313452095,1.0,-0.6638264910921766,-1.0,-0.946294861864188,-0.9344177640072295,-0.9803769687580687,-0.6839659178931061,-0.7335398915569327,-0.898270074877356,-0.9762458042860831,-0.8357862122385747,-0.930286599535244,-0.8610895946294862,-0.9715982442550994,1.4142135623730951
2016-02-06,-0.8804347826086957,0.2717391304347827,-0.21739130434782605,-0.9021739130434783,0.7717391304347827,-1.0,-0.6413043478260869,-1.0,-0.9239130434782609,1.0,-1.0,-1.0,-1.0,-0.4565217391304348,-0.9347826086956522,2.8284271247461903
2016-02-07,-0.8982503364737551,-0.9375504710632571,-0.8767160161507402,-0.8783310901749664,1.0,0.9746971736204577,-1.0,-0.9849259757738896,-0.9876177658142665,-0.9693135935397039,-0.9800807537012113,-0.9380888290713324,-0.9741588156123823,-0.989771197846568,-0.9930013458950202,2.8284271247461903
2016-02-08,0.014259787399533375,1.0,-0.8833290121856365,-0.977702877884366,-0.9730360383717915,-0.9165154264972777,-0.2797511018926627,-0.9994814622763806,-1.0,-0.9901477832512315,-0.9766658024371273,-0.9932590095929479,-0.9922219341457091,-0.9968887736582837,-0.9818511796733213,2.0
2016-02-09,0.7027837259100642,1.0,-0.9588865096359743,-0.8226980728051392,-0.9700214132762313,-0.6950749464668093,-0.6376873661670235,-0.8723768736616703,-0.880085653104925,-0.9640256959314775,-0.9383297644539614,-0.9931477516059957,-0.9700214132762313,-0.9777301927194861,-1.0,1.4142135623730951
2016-02-10,-0.7848970251716247,-0.5720823798627002,-0.9267734553775744,-0.0022883295194507935,1.0,-0.8535469107551488,-0.7848970251716247,-0.551487414187643,-0.9496567505720824,-0.8558352402745996,-0.9748283752860412,-0.0778032036613272,-1.0,-0.06407322654462244,-0.8009153318077803,2.0
2016-02-11,-0.33590909090909093,1.0,-0.24272727272727268,-0.985909090909091,-0.9904545454545455,-0.8681818181818182,-1.0,-0.9931818181818182,-0.9145454545454546,-0.9263636363636364,-1.0,-0.9718181818181818,-1.0,-0.9877272727272727,-0.9868181818181818,2.0
2016-02-12,1.0,0.8871794871794871,-0.9692307692307692,-0.9533799533799534,-0.08997668997668995,-0.8974358974358975,-0.5953379953379954,-1.0,-0.9692307692307692,-0.9086247086247086,-0.8955710955710956,-0.9487179487179487,-0.9487179487179487,-0.7911421911421912,-0.931934731934732,2.4494897427831779
2016-02-13,-0.9498117942283564,-0.9272271016311167,1.0,-0.8444165621079046,-0.7979924717691342,-0.7979924717691342,-0.7816813048933501,-1.0,-0.7590966122961105,-0.9824341279799247,-0.9937264742785445,-0.820577164366374,-0.5106649937264742,-0.8092848180677541,-0.986198243412798,1.4142135623730951
2016-02-14,-0.835820895522388,-0.4850746268656716,0.9477611940298507,-0.7388059701492538,0.9850746268656716,-0.9925373134328358,0.20895522388059695,1.0,-1.0,0.6417910447761195,-0.32089552238805974,-0.32835820895522383,0.30597014925373145,-1.0,-0.8582089552238806,2.6457513110645907
2016-02-15,1.0,0.501466275659824,-0.8056137410976121,-0.9497276916631755,-0.5994972769166318,-0.6162547130289066,-1.0,-0.925429409300377,-1.0,-0.9731881022203603,-0.9790532048596565,-0.9421868454126519,-0.9966485127775451,-0.9798910766652702,-1.0,2.2360679774997898
2016-02-16,-0.17546536466280138,1.0,-0.7644186756179432,-0.6777540433323161,-0.7601464754348489,-0.8822093378089716,-0.7833384192859323,-0.7381751602075068,-0.9212694537686908,-0.8297223069880989,-1.0,-0.9676533414708575,-0.9877937137625877,-0.9945071711931645,-0.9823008849557522,2.4494897427831779
2016-02-17,-0.7032520325203252,-0.4024390243902439,-0.03658536585365857,-0.4349593495934959,-1.0,-1.0,-1.0,1.0,-0.008130081300813052,-1.0,-0.8373983739837398,-0.7520325203252033,-0.8455284552845528,-0.6422764227642277,-0.983739837398374,2.6457513110645907
2016-02-18,-0.6206896551724138,1.0,-0.7362068965517241,-0.9848275862068966,-0.9344827586206896,-0.786896551724138,-1.0,-0.956551724137931,-0.9682758620689655,-1.0,-0.9648275862068966,-0.996551724137931,-0.9944827586206897,-1.0,-1.0,2.4494897427831779
2016-02-19,0.41838801134062376,1.0,-0.9627379505872823,-1.0,0.32037262049412707,-1.0,-1.0,-0.9522073714054273,-1.0,-0.8938841636289996,-0.9740785743215877,-0.9465370595382746,-0.9902794653705954,-0.9943296881328473,-0.93681652490887,2.4494897427831779
2016-02-20,-0.21991701244813278,0.4522821576763485,0.7676348547717842,-0.6680497925311204,0.08713692946058083,1.0,-1.0,-0.8174273858921162,-0.41908713692946054,-0.34439834024896265,-0.3526970954356846,-0.91701244813278,0.14522821576763478,-0.8340248962655602,-0.6514522821576764,2.6457513110645907
2016-02-21,-1.0,-0.16618075801749266,-0.685131195335277,0.8425655976676385,-0.6909620991253644,-0.8075801749271136,-0.4693877551020408,-0.5510204081632653,1.0,-0.9008746355685131,-1.0,-0.1720116618075802,0.597667638483965,-0.9766763848396501,-1.0,2.4494897427831779
2016-02-22,-0.11969422651377992,1.0,-0.9392476362904848,-1.0,-0.9468919734459867,-0.8780929390464696,-0.9702273184469925,-0.995976664654999,-0.9927579963789982,-0.971836652584993,-0.9275799637899819,-0.8370549185274593,-0.8507342587004627,-0.9589619794809897,-0.9911486622409977,2.4494897427831779
2016-02-23,0.0636032502101429,1.0,-0.9865508545811151,-0.8935275987671617,-0.941720369851499,-0.7825721490613617,-0.9450826562062202,-0.8783973101709163,-0.9725413281031101,-0.8828803586438778,-0.9910339030540768,-0.9882319977584758,-0.994396189408798,-0.9574110395068647,-1.0,1.4142135623730951
2016-02-24,-1.0,-1.0,-0.9792452830188679,-1.0,1.0,-0.9915094339622641,-0.9584905660377359,-0.7179245283018868,-0.9537735849056603,-0.960377358490566,-0.9867924528301887,-0.9820754716981132,-0.980188679245283,-0.9933962264150943,-0.9783018867924528,2.8284271247461903
2016-02-25,-0.6537711313394019,1.0,-0.7243172951885566,-0.9219765929778934,-0.7607282184655397,-0.9977243172951885,-0.9973992197659298,-0.9996749024707412,-0.9460338101430429,-0.919700910273082,-0.9954486345903771,-0.9967490247074122,-0.9837451235370611,-0.9957737321196359,-1.0,2.8284271247461903
2016-02-26,0.7106956788231689,1.0,-0.9148023291449586,-0.8449279803861477,-0.6475635917866993,-1.0,-0.7346000612932884,-0.9607722954336501,-0.9852896107876188,-0.9644498927367453,-0.887833282255593,-0.9699662886913883,-1.0,-0.9730309531106344,-0.9601593625498008,1.7320508075688772
2016-02-27,-0.11138310893512848,-0.7674418604651163,-0.8555691554467564,-0.9020807833537332,-0.9657282741738066,1.0,0.30232558139534893,-0.29987760097919214,-1.0,-0.9510403916768666,-0.828641370869033,-0.97796817625459,-0.9706242350061199,-0.7552019583843329,-0.9657282741738066,2.6457513110645907
2016-02-28,-0.7896296296296297,-0.5377777777777778,-0.4755555555555555,-0.9762962962962963,-0.4666666666666667,-0.33925925925925926,1.0,-0.8222222222222222,-0.9288888888888889,-0.9348148148148148,-0.8814814814814815,-0.7155555555555555,-1.0,-0.3925925925925926,-1.0,2.2360679774997898
2016-02-29,0.2922451743989163,1.0,-0.9180494412461904,-0.894344734168642,-0.8916356247883508,-0.775143921435828,-0.8929901794784965,-0.9695225194717236,-1.0,-0.8929901794784965,-0.9058584490348798,-0.6735523196749069,-0.7406027768371148,-0.5509651202167287,-1.0,2.0
